name,cusip,twitter,tweet_date,tweet_text
ISHARES TR,464287721,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464287739,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464287754,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464287770,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464287788,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464287796,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464287804,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464287838,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464287861,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464287879,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288224,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288257,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288273,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288281,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288414,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288430,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288448,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288513,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288521,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288562,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288570,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288588,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288653,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288661,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288687,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288752,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288760,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288778,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288794,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288810,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288828,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288844,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288851,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464288869,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464289180,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,464289511,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46429B598,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46429B614,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46429B663,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46429B671,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46429B697,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46429B747,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46432F339,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46432F396,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46432F842,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46434V514,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46434V613,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46434V621,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46434V647,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46435G334,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46435G342,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
ISHARES TR,46435U135,iSharesCanada,2024-06-16 01:38:45.667445,"Hey @iSharesCanada Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000003.txt'}"
AMAZON COM INC,023135106,amazonnews,2024-06-17 01:35:55.843432,"Hey @amazonnews Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
CHIPOTLE MEXICAN GRILL INC,169656105,ChipotleOfical,2024-06-18 01:33:21.333949,"Hey @ChipotleOfical Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt'}"
ALPHABET INC,02079K107,Alphabetlnc,2024-06-19 01:33:44.123607,"Hey @Alphabetlnc Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
ALPHABET INC,02079K305,Alphabetlnc,2024-06-19 01:33:44.123607,"Hey @Alphabetlnc Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
PALO ALTO NETWORKS INC,697435105,PaloAltoNtwks,2024-06-20 01:25:28.862610,"Hey @PaloAltoNtwks Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
CITIGROUP INC,172967424,AskCiti,2024-06-21 01:25:45.025686,"Hey @AskCiti Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
BANK AMERICA CORP,060505104,BankofAmerica,2024-06-22 01:25:22.391953,"Hey @BankofAmerica Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
COINBASE GLOBAL INC,19260Q107,CoinbaseSupport,2024-06-23 01:37:29.355964,"Hey @CoinbaseSupport Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
ADOBE INC,00724F101,AdobeCare,2024-06-24 01:34:43.158440,"Hey @AdobeCare Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
PAYPAL HLDGS INC,70450Y103,PayPalNews,2024-06-25 01:27:16.797063,"Hey @PayPalNews Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
SELECT SECTOR SPDR TR,81369Y100,SectorSPDRs,2024-06-26 01:27:00.917857,"Hey @SectorSPDRs Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
SELECT SECTOR SPDR TR,81369Y209,SectorSPDRs,2024-06-26 01:27:00.917857,"Hey @SectorSPDRs Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
SELECT SECTOR SPDR TR,81369Y308,SectorSPDRs,2024-06-26 01:27:00.917857,"Hey @SectorSPDRs Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
SELECT SECTOR SPDR TR,81369Y407,SectorSPDRs,2024-06-26 01:27:00.917857,"Hey @SectorSPDRs Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
SELECT SECTOR SPDR TR,81369Y506,SectorSPDRs,2024-06-26 01:27:00.917857,"Hey @SectorSPDRs Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
SELECT SECTOR SPDR TR,81369Y605,SectorSPDRs,2024-06-26 01:27:00.917857,"Hey @SectorSPDRs Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
SELECT SECTOR SPDR TR,81369Y704,SectorSPDRs,2024-06-26 01:27:00.917857,"Hey @SectorSPDRs Did you know that on 2024-03-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-24-002516.txt
 'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
